BatName,BowlName,0s,1s,2s,3s,4s,6s,Out,BowlclustNo,BatclustNo
PA Patel ,A Nehra,0.75,0,0,0,0,0,0.25,4,3
PA Patel ,A Nehra,0.5,0,0,0,0,0,0.5,4,3
PA Patel ,A Nehra,0.25,0.25,0,0,0.25,0,0.25,4,3
PA Patel ,AD Mathews,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,0,3
PA Patel ,AD Mathews,0.5714285714,0,0,0,0.1428571429,0.1428571429,0.1428571429,0,3
PA Patel ,AR Patel,0.1428571429,0.5714285714,0.1428571429,0,0,0,0.1428571429,3,3
PA Patel ,Anureet Singh,0.5,0,0,0,0,0,0.5,0,3
PA Patel ,B Kumar,0.1428571429,0.4285714286,0,0,0.2857142857,0,0.1428571429,2,3
PA Patel ,B Kumar,0.6,0.1,0,0,0.2,0,0.1,2,3
PA Patel ,CH Morris,0.25,0,0,0.25,0.25,0,0.25,0,3
PA Patel ,D Wiese,0.75,0,0,0,0,0,0.25,3,3
PA Patel ,DJ Bravo,0.25,0.25,0.25,0,0,0,0.25,4,3
PA Patel ,DJ Muthuswami,0.5714285714,0.1428571429,0,0.1428571429,0,0,0.1428571429,1,3
PA Patel ,DS Kulkarni,0.4285714286,0.1428571429,0,0,0.2857142857,0,0.1428571429,2,3
PA Patel ,DS Kulkarni,0.25,0.25,0,0,0.25,0,0.25,2,3
PA Patel ,DW Steyn,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,4,3
PA Patel ,DW Steyn,0.3636363636,0.3636363636,0,0,0.1818181818,0,0.0909090909,4,3
PA Patel ,GJ Maxwell,0,0.3333333333,0,0,0,0.3333333333,0.3333333333,3,3
PA Patel ,Iqbal Abdulla,0,0.5,0,0,0,0,0.5,0,3
PA Patel ,J Theron,0.2,0.2,0,0,0.4,0,0.2,3,3
PA Patel ,JP Duminy,0.2,0.2,0,0,0.4,0,0.2,0,3
PA Patel ,KV Sharma,0.25,0.375,0,0,0.25,0,0.125,3,3
PA Patel ,Karanveer Singh,0.2222222222,0.4444444444,0.2222222222,0,0,0,0.1111111111,0,3
PA Patel ,M Morkel,0,0.4285714286,0.2857142857,0,0.1428571429,0,0.1428571429,2,3
PA Patel ,M Vijay,0.25,0.25,0,0,0.25,0,0.25,1,3
PA Patel ,MA Starc,0.2222222222,0.2222222222,0.1111111111,0,0.3333333333,0,0.1111111111,3,3
PA Patel ,MC Henriques,0.3,0.4,0,0,0.2,0,0.1,0,3
PA Patel ,MG Johnson,0.1,0.2,0.1,0,0.3,0.2,0.1,0,3
PA Patel ,MM Sharma,0.2,0.3,0.1,0,0.3,0,0.1,2,3
PA Patel ,MM Sharma,0,0.5,0,0,0,0,0.5,2,3
PA Patel ,NM Coulter-Nile,0.25,0.25,0,0,0.25,0,0.25,3,3
PA Patel ,NM Coulter-Nile,0.2,0.4,0.2,0,0,0,0.2,3,3
PA Patel ,P Kumar,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,4,3
PA Patel ,P Negi,0.1111111111,0.4444444444,0,0,0.2222222222,0.1111111111,0.1111111111,3,3
PA Patel ,P Negi,0.3333333333,0.1666666667,0.3333333333,0,0,0,0.1666666667,3,3
PA Patel ,R Ashwin,0.5555555556,0.2222222222,0,0.1111111111,0,0,0.1111111111,4,3
PA Patel ,R Ashwin,0.5,0.3,0,0,0.1,0,0.1,4,3
PA Patel ,RA Jadeja,0,0.5,0,0,0,0,0.5,4,3
PA Patel ,RA Jadeja,0.1428571429,0.4285714286,0.1428571429,0,0.1428571429,0,0.1428571429,4,3
PA Patel ,S Aravind,0,0.75,0,0,0,0,0.25,0,3
PA Patel ,STR Binny,0.4,0.2,0.2,0,0,0,0.2,0,3
PA Patel ,Sandeep Sharma,0.625,0.125,0,0,0.125,0,0.125,0,3
PA Patel ,Shakib Al Hasan,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,3,3
PA Patel ,TA Boult,0,0.6666666667,0,0,0,0,0.3333333333,3,3
PA Patel ,TG Southee,0,0.5,0,0,0,0,0.5,0,3
PA Patel ,TG Southee,0.4,0.2,0,0,0.2,0,0.2,0,3
PA Patel ,UT Yadav,0.25,0.25,0,0,0.25,0,0.25,4,3
PA Patel ,VR Aaron,0,0.5,0,0,0,0,0.5,0,3
PA Patel ,Z Khan,0.625,0,0.125,0.125,0,0,0.125,4,3
PJ Cummins ,A Nehra,0.5,0,0,0,0,0,0.5,2,0
PJ Cummins ,DJ Bravo,0.5,0,0,0,0,0,0.5,4,0
PP Chawla ,AD Mathews,0.2857142857,0.2857142857,0,0,0.1428571429,0.1428571429,0.1428571429,4,0
PP Chawla ,AR Patel,0,0.5,0,0,0,0,0.5,0,4
PP Chawla ,Anureet Singh,0.5,0,0,0,0,0.25,0.25,3,4
PP Chawla ,B Kumar,0,0.6666666667,0,0,0,0,0.3333333333,0,4
PP Chawla ,BE Hendricks,0.2,0.2,0,0,0.4,0,0.2,2,4
PP Chawla ,DJ Bravo,0.6666666667,0,0,0,0,0,0.3333333333,1,4
PP Chawla ,DW Steyn,0,0.6,0,0,0.2,0,0.2,4,4
PP Chawla ,Imran Tahir,0.2,0.2,0.4,0,0,0,0.2,4,4
PP Chawla ,JA Morkel,0.5,0.25,0,0,0,0,0.25,3,4
PP Chawla ,KA Pollard,0.75,0,0,0,0,0,0.25,4,4
PP Chawla ,MG Johnson,0,0,0,0,0.5,0,0.5,2,4
PP Chawla ,MJ McClenaghan,0,0.5,0,0,0,0,0.5,0,4
PP Chawla ,SL Malinga,0.75,0,0,0,0,0,0.25,0,4
PP Chawla ,SR Watson,0.5,0,0,0,0,0,0.5,0,4
PP Chawla ,Sandeep Sharma,0.25,0.5,0,0,0,0,0.25,4,4
PP Chawla ,Yuvraj Singh,0.2857142857,0.5714285714,0,0,0,0,0.1428571429,4,4
PV Tambe ,DJ Bravo,0,0.5,0,0,0,0,0.5,0,4
PV Tambe ,MA Starc,0.4,0.4,0,0,0,0,0.2,4,0
Parvez Rasool ,MM Sharma,0,0.6666666667,0,0,0,0,0.3333333333,3,0
Q de Kock ,AB Dinda,0.1666666667,0.3333333333,0,0,0.25,0.1666666667,0.0833333333,2,4
Q de Kock ,B Kumar,0.2,0.4,0,0,0.2,0,0.2,2,4
Q de Kock ,CH Gayle,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,0,4
Q de Kock ,D Wiese,0,0.375,0,0,0.375,0.125,0.125,3,4
Q de Kock ,HV Patel,0.3333333333,0.3333333333,0,0,0.2222222222,0,0.1111111111,0,4
Q de Kock ,I Sharma,0.5,0,0,0,0.3333333333,0.0833333333,0.0833333333,2,4
Q de Kock ,IC Pandey,0.5,0.3333333333,0,0,0,0,0.1666666667,3,4
Q de Kock ,KV Sharma,0.6666666667,0,0,0,0,0,0.3333333333,0,4
Q de Kock ,MA Starc,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,3,4
Q de Kock ,MC Henriques,0.25,0.25,0,0,0.25,0,0.25,0,4
Q de Kock ,MM Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,2,4
Q de Kock ,P Kumar,0.3333333333,0,0,0,0.5,0,0.1666666667,4,4
Q de Kock ,Parvez Rasool,0.2857142857,0.4285714286,0.1428571429,0,0,0,0.1428571429,3,4
Q de Kock ,YS Chahal,0.5,0,0,0,0,0,0.5,0,4
R Ashwin ,D Wiese,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,3,0
R Ashwin ,DJ Muthuswami,0.6666666667,0,0,0,0,0,0.3333333333,1,0
R Ashwin ,GB Hogg,0.5,0,0,0,0,0,0.5,3,0
R Ashwin ,HV Patel,0,0.5,0,0,0,0,0.5,0,0
R Ashwin ,Imran Tahir,0,0.2,0.6,0,0,0,0.2,3,0
R Ashwin ,Iqbal Abdulla,0,0.5,0,0,0,0,0.5,0,0
R Ashwin ,MJ McClenaghan,0,0.5,0,0,0,0.25,0.25,0,0
R Ashwin ,MJ McClenaghan,0.6666666667,0,0,0,0,0,0.3333333333,0,0
R Ashwin ,NM Coulter-Nile,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,3,0
R Ashwin ,Vinay Kumar,0,0.6666666667,0,0,0,0,0.3333333333,4,0
R Ashwin ,SL Malinga,0.125,0.375,0.125,0,0.25,0,0.125,4,0
R Ashwin ,SL Malinga,0,0.6666666667,0,0,0,0,0.3333333333,4,0
R Ashwin ,UT Yadav,0,0.25,0,0,0.5,0,0.25,4,0
R Bhatia ,MM Sharma,0.5,0,0,0,0,0,0.5,2,4
R Dhawan ,A Nehra,0.4,0.2,0,0,0,0.2,0.2,4,0
R Dhawan ,B Kumar,0.5,0.25,0,0,0,0,0.25,2,0
R Dhawan ,DJ Bravo,0,0.6666666667,0,0,0,0.1666666667,0.1666666667,4,0
R Dhawan ,J Suchith,0.5,0.25,0,0,0,0,0.25,3,0
R Dhawan ,MA Starc,0,0.5,0,0,0,0,0.5,3,0
R Dhawan ,P Negi,0.5714285714,0,0.1428571429,0,0.1428571429,0,0.1428571429,3,0
R Dhawan ,RA Jadeja,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,0
R Dhawan ,SK Raina,0.5,0.25,0,0,0,0,0.25,0,0
R Dhawan ,SL Malinga,0.25,0.25,0,0,0.25,0,0.25,4,0
R Dhawan ,TA Boult,0.25,0.25,0.25,0,0,0,0.25,3,0
Vinay Kumar ,B Kumar,0.5,0,0,0,0,0,0.5,2,4
Vinay Kumar ,DJ Bravo,0.5,0,0,0,0,0,0.5,4,4
RA Jadeja ,A Mishra,0.5555555556,0.2222222222,0,0,0,0.1111111111,0.1111111111,4,2
RA Jadeja ,AD Russell,0.4,0.2,0.2,0,0,0,0.2,0,2
RA Jadeja ,AD Russell,0.5,0.375,0,0,0,0,0.125,0,2
RA Jadeja ,AR Patel,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,2
RA Jadeja ,Anureet Singh,0.2,0.4,0,0,0.2,0,0.2,0,2
RA Jadeja ,B Kumar,0,0.6666666667,0.1666666667,0,0,0,0.1666666667,2,2
RA Jadeja ,GB Hogg,0.5,0.125,0,0,0.125,0.125,0.125,3,2
RA Jadeja ,GB Hogg,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,3,2
RA Jadeja ,GS Sandhu,0.25,0.5,0,0,0,0,0.25,1,2
RA Jadeja ,HV Patel,0.3333333333,0.1666666667,0.1666666667,0,0.1666666667,0,0.1666666667,0,2
RA Jadeja ,Imran Tahir,0.25,0.25,0,0,0.25,0,0.25,3,2
RA Jadeja ,Iqbal Abdulla,0,0.5,0,0,0,0,0.5,0,2
RA Jadeja ,Iqbal Abdulla,0.5,0,0,0,0,0,0.5,0,2
RA Jadeja ,JA Morkel,0.5,0.25,0,0,0,0,0.25,4,2
RA Jadeja ,JP Duminy,0.2,0.6,0,0,0,0,0.2,0,2
RA Jadeja ,KA Pollard,0,0.3333333333,0.3333333333,0,0.1666666667,0,0.1666666667,2,2
RA Jadeja ,MA Starc,0,0.6666666667,0,0,0,0,0.3333333333,3,2
RA Jadeja ,MG Johnson,0,0,0.25,0.25,0.25,0,0.25,0,2
RA Jadeja ,MJ McClenaghan,0.3333333333,0,0,0,0,0.3333333333,0.3333333333,0,2
RA Jadeja ,MJ McClenaghan,0,0.6666666667,0,0,0,0,0.3333333333,0,2
RA Jadeja ,P Kumar,0.25,0.5,0,0,0,0,0.25,4,2
RA Jadeja ,PJ Cummins,0.4444444444,0.3333333333,0.1111111111,0,0,0,0.1111111111,1,2
RA Jadeja ,PJ Cummins,0,0.75,0,0,0,0,0.25,1,2
RA Jadeja ,PP Chawla,0.25,0.25,0.25,0,0,0,0.25,4,2
RA Jadeja ,PP Chawla,0.5555555556,0.3333333333,0,0,0,0,0.1111111111,4,2
RA Jadeja ,Vinay Kumar,0,0.6,0,0,0.2,0,0.2,4,2
RA Jadeja ,Vinay Kumar,0,0.5,0,0,0,0,0.5,4,2
RA Jadeja ,SL Malinga,0,0.6666666667,0,0,0,0,0.3333333333,0,2
RA Jadeja ,SL Malinga,0,0.6666666667,0,0,0,0,0.3333333333,4,2
RA Jadeja ,Sandeep Sharma,0,0.6666666667,0,0,0,0,0.3333333333,4,2
RA Jadeja ,TA Boult,0.5,0,0,0,0,0,0.5,3,2
RA Jadeja ,TA Boult,0,0.4,0.4,0,0,0,0.2,3,2
RA Jadeja ,YK Pathan,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,0,2
RA Jadeja ,YS Chahal,0.5,0,0,0,0,0,0.5,0,2
RA Jadeja ,YS Chahal,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,2
RA Jadeja ,Z Khan,0,0.5,0,0,0,0,0.5,4,2
RG More ,AD Russell,0,0.6666666667,0,0,0,0,0.3333333333,0,0
RG Sharma ,A Mishra,0.3636363636,0.5454545455,0,0,0,0,0.0909090909,4,1
RG Sharma ,A Mishra,0.25,0.5,0.0833333333,0,0,0.0833333333,0.0833333333,4,1
RG Sharma ,A Nehra,0.3333333333,0.1666666667,0.3333333333,0,0.0833333333,0,0.0833333333,4,1
RG Sharma ,A Nehra,0,0.6666666667,0,0,0,0,0.3333333333,4,1
RG Sharma ,A Nehra,0.1666666667,0.3333333333,0,0,0.3333333333,0,0.1666666667,4,1
RG Sharma ,AD Mathews,0.3,0.4,0,0,0.1,0.1,0.1,0,1
RG Sharma ,AD Russell,0,0.5,0,0,0,0,0.5,0,1
RG Sharma ,AD Russell,0.2222222222,0.5555555556,0,0,0,0.1111111111,0.1111111111,0,1
RG Sharma ,AR Patel,0,0.5,0.25,0,0,0,0.25,3,1
RG Sharma ,Ankit Sharma,0.1428571429,0.5714285714,0.1428571429,0,0,0,0.1428571429,3,1
RG Sharma ,Anureet Singh,0.2857142857,0.1428571429,0.2857142857,0,0.1428571429,0,0.1428571429,0,1
RG Sharma ,D Wiese,0.4444444444,0.2222222222,0,0,0.1111111111,0.1111111111,0.1111111111,3,1
RG Sharma ,D Wiese,0.25,0.25,0,0,0.25,0,0.25,3,1
RG Sharma ,DJ Bravo,0.1666666667,0.5,0.1666666667,0,0,0,0.1666666667,4,1
RG Sharma ,DJ Bravo,0.2,0.2,0,0,0.4,0,0.2,4,1
RG Sharma ,DJ Bravo,0,0.5,0,0,0.25,0,0.25,4,1
RG Sharma ,DJ Bravo,0.5,0.25,0,0,0,0,0.25,4,1
RG Sharma ,DS Kulkarni,0.6666666667,0,0,0,0,0,0.3333333333,2,1
RG Sharma ,DS Kulkarni,0.4,0.2,0,0,0,0.2,0.2,2,1
RG Sharma ,HV Patel,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,1
RG Sharma ,Imran Tahir,0.2222222222,0.4444444444,0,0,0.1111111111,0.1111111111,0.1111111111,3,1
RG Sharma ,Imran Tahir,0,0.75,0,0,0,0,0.25,3,1
RG Sharma ,J Theron,0.25,0.5,0,0,0,0,0.25,3,1
RG Sharma ,KV Sharma,0,0.3333333333,0,0,0,0.3333333333,0.3333333333,3,1
RG Sharma ,KV Sharma,0.1818181818,0.6363636364,0,0,0.0909090909,0,0.0909090909,0,1
RG Sharma ,Karanveer Singh,0.2,0.4,0.2,0,0,0,0.2,0,1
RG Sharma ,M Morkel,0.2,0.6,0,0,0,0,0.2,2,1
RG Sharma ,M Morkel,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,2,1
RG Sharma ,MG Johnson,0.375,0.125,0.25,0,0.125,0,0.125,0,1
RG Sharma ,MM Sharma,0.1111111111,0.4444444444,0,0,0.3333333333,0,0.1111111111,2,1
RG Sharma ,MM Sharma,0,0.6666666667,0,0,0,0,0.3333333333,2,1
RG Sharma ,MM Sharma,0.3333333333,0.1111111111,0.1111111111,0,0.2222222222,0.1111111111,0.1111111111,2,1
RG Sharma ,NM Coulter-Nile,0.25,0.25,0,0,0,0.25,0.25,3,1
RG Sharma ,NM Coulter-Nile,0.3333333333,0,0.3333333333,0,0,0,0.3333333333,3,1
RG Sharma ,P Kumar,0,0.5,0,0,0.1666666667,0.1666666667,0.1666666667,4,1
RG Sharma ,P Negi,0,0.8,0,0,0,0,0.2,3,1
RG Sharma ,P Negi,0,0.6666666667,0,0,0.1666666667,0,0.1666666667,3,1
RG Sharma ,P Negi,0.4,0.4,0,0,0,0,0.2,3,1
RG Sharma ,PP Chawla,0.25,0.5,0.125,0,0,0,0.125,4,1
RG Sharma ,PP Chawla,0.3333333333,0.1666666667,0,0,0.3333333333,0,0.1666666667,4,1
RG Sharma ,R Ashwin,0.5,0.25,0,0,0,0,0.25,4,1
RG Sharma ,R Ashwin,0.25,0,0.25,0,0,0.25,0.25,4,1
RG Sharma ,R Ashwin,0,0.25,0.25,0,0,0.25,0.25,4,1
RG Sharma ,RA Jadeja,0.2,0.4,0,0,0,0.2,0.2,4,1
RG Sharma ,RA Jadeja,0.1111111111,0.6666666667,0.1111111111,0,0,0,0.1111111111,4,1
RG Sharma ,RA Jadeja,0.1428571429,0.7142857143,0,0,0,0,0.1428571429,4,1
RG Sharma ,RA Jadeja,0,0.6666666667,0,0,0,0,0.3333333333,4,1
RG Sharma ,S Nadeem,0.3333333333,0.3333333333,0.1111111111,0,0,0.1111111111,0.1111111111,0,1
RG Sharma ,SP Narine,0.4210526316,0.3157894737,0,0,0.1578947368,0.0526315789,0.0526315789,0,1
RG Sharma ,SP Narine,0.1666666667,0.3333333333,0,0,0.3333333333,0,0.1666666667,0,1
RG Sharma ,STR Binny,0.4,0.2,0,0,0.2,0,0.2,0,1
RG Sharma ,STR Binny,0.75,0,0,0,0,0,0.25,2,1
RG Sharma ,Sandeep Sharma,0.6666666667,0,0,0,0,0,0.3333333333,2,1
RG Sharma ,Shakib Al Hasan,0.3076923077,0.3076923077,0,0,0.2307692308,0.0769230769,0.0769230769,3,1
RG Sharma ,Shakib Al Hasan,0.2857142857,0.4285714286,0,0,0.1428571429,0,0.1428571429,3,1
RG Sharma ,TG Southee,0.2,0.2,0.2,0,0.2,0,0.2,0,1
RG Sharma ,UT Yadav,0.3333333333,0.1333333333,0,0,0.4,0.0666666667,0.0666666667,4,1
RG Sharma ,VR Aaron,0.3333333333,0,0.1666666667,0,0.1666666667,0.1666666667,0.1666666667,0,1
RG Sharma ,YS Chahal,0.25,0.5,0,0,0,0,0.25,0,1
RG Sharma ,YS Chahal,0,0.6666666667,0,0,0,0,0.3333333333,0,1
RG Sharma ,Yuvraj Singh,0.25,0.25,0.25,0,0,0,0.25,0,1
RG Sharma ,Z Khan,0.4,0.4,0,0,0,0,0.2,4,1
RN ten Doeschate ,A Mishra,0,0,0.5,0,0,0,0.5,4,4
RN ten Doeschate ,A Nehra,0.125,0.5,0,0,0.125,0.125,0.125,4,4
RN ten Doeschate ,Bipul Sharma,0,0.6666666667,0,0,0,0,0.3333333333,3,4
RN ten Doeschate ,D Wiese,0,0.6666666667,0,0,0,0,0.3333333333,3,4
RN ten Doeschate ,DJ Bravo,0.3076923077,0.3076923077,0.0769230769,0,0.1538461538,0.0769230769,0.0769230769,4,4
RN ten Doeschate ,HV Patel,0.4,0,0,0,0.2,0.2,0.2,0,4
RN ten Doeschate ,Imran Tahir,0,0.5,0,0,0,0,0.5,3,4
RN ten Doeschate ,KV Sharma,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,0,4
RN ten Doeschate ,MA Starc,0.5,0,0,0,0,0,0.5,3,4
RN ten Doeschate ,MC Henriques,0.25,0.25,0.25,0,0,0,0.25,0,4
RN ten Doeschate ,MM Sharma,0.3333333333,0.5,0,0,0,0,0.1666666667,2,4
RN ten Doeschate ,SK Raina,0.6,0.2,0,0,0,0,0.2,0,4
RN ten Doeschate ,Sandeep Sharma,0.5,0,0,0,0,0,0.5,0,4
RR Rossouw ,A Nehra,0.5,0.3333333333,0,0,0,0,0.1666666667,4,0
RR Rossouw ,Harbhajan Singh,0.5,0,0,0,0,0,0.5,4,0
RR Rossouw ,MM Sharma,0.2,0,0.2,0,0.2,0.2,0.2,2,0
RS Bopara ,A Mishra,0.2857142857,0.5714285714,0,0,0,0,0.1428571429,4,4
RS Bopara ,A Mishra,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,4,4
RS Bopara ,AD Mathews,0.25,0.5,0,0,0,0,0.25,0,4
RS Bopara ,CH Morris,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,0,4
RS Bopara ,CH Morris,0,0.8,0,0,0,0,0.2,0,4
RS Bopara ,DJ Bravo,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
RS Bopara ,DJ Hooda,0,0.5,0.25,0,0,0,0.25,1,4
RS Bopara ,Harbhajan Singh,0.4444444444,0.3333333333,0.1111111111,0,0,0,0.1111111111,4,4
RS Bopara ,IC Pandey,0.1666666667,0.3333333333,0.3333333333,0,0,0,0.1666666667,3,4
RS Bopara ,Imran Tahir,0.2,0.5,0,0.1,0,0.1,0.1,3,4
RS Bopara ,J Suchith,0,0.6,0,0,0.2,0,0.2,3,4
RS Bopara ,JA Morkel,0,0.4285714286,0.2857142857,0,0.1428571429,0,0.1428571429,4,4
RS Bopara ,JP Duminy,0,0.5,0,0,0,0,0.5,0,4
RS Bopara ,JP Duminy,0.1666666667,0.5,0,0,0,0.1666666667,0.1666666667,0,4
RS Bopara ,JP Faulkner,0.375,0.25,0,0,0.25,0,0.125,2,4
RS Bopara ,M Morkel,0.5,0.25,0,0,0,0,0.25,2,4
RS Bopara ,MG Johnson,0.6666666667,0,0,0,0,0,0.3333333333,0,4
RS Bopara ,MJ McClenaghan,0.375,0.375,0.125,0,0,0,0.125,0,4
RS Bopara ,NM Coulter-Nile,0.5,0,0,0,0.1666666667,0.1666666667,0.1666666667,3,4
RS Bopara ,PV Tambe,0.3,0.4,0.1,0,0,0.1,0.1,0,4
RS Bopara ,R Ashwin,0.5,0.3333333333,0,0,0,0,0.1666666667,4,4
RS Bopara ,Vinay Kumar,0.4,0.4,0,0,0,0,0.2,4,4
RS Bopara ,RA Jadeja,0,0.25,0,0,0,0.5,0.25,4,4
RS Bopara ,SL Malinga,0.2,0.4,0.2,0,0,0,0.2,4,4
RS Bopara ,SP Narine,0,0.5,0,0,0,0,0.5,2,4
RS Bopara ,SR Watson,0,0,0,0.5,0,0,0.5,4,4
RS Bopara ,TG Southee,0,0.6666666667,0,0,0,0,0.3333333333,0,4
RS Bopara ,Yuvraj Singh,0,0.6666666667,0,0,0,0,0.3333333333,0,4
RS Bopara ,Z Khan,0,0.6666666667,0,0,0,0,0.3333333333,4,4
RV Uthappa ,A Mishra,0.875,0,0,0,0,0,0.125,4,1
RV Uthappa ,A Nehra,0.25,0.3333333333,0,0,0.25,0.0833333333,0.0833333333,4,1
RV Uthappa ,A Nehra,0.25,0.125,0.125,0.125,0.25,0,0.125,4,1
RV Uthappa ,AD Mathews,0,0.5,0,0,0,0,0.5,0,1
RV Uthappa ,Anureet Singh,0,0.5,0,0,0.25,0,0.25,3,1
RV Uthappa ,Anureet Singh,0.25,0,0.25,0,0.25,0,0.25,3,1
RV Uthappa ,B Kumar,0,0.6,0,0,0.2,0,0.2,2,1
RV Uthappa ,B Kumar,0.5714285714,0.1428571429,0,0,0,0,0.1428571429,2,1
RV Uthappa ,BB Sran,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,3,1
RV Uthappa ,BE Hendricks,0.25,0.25,0,0,0.25,0,0.25,1,1
RV Uthappa ,Bipul Sharma,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,3,1
RV Uthappa ,CH Morris,0.25,0.25,0,0,0.25,0,0.25,0,1
RV Uthappa ,CJ Anderson,0.4,0.2,0,0,0,0.2,0.2,1,1
RV Uthappa ,D Wiese,0,0.5,0,0,0,0,0.5,3,1
RV Uthappa ,DJ Bravo,0.2,0.4,0.2,0,0,0,0.2,4,1
RV Uthappa ,DJ Muthuswami,0.4,0.2,0,0,0.2,0,0.2,1,1
RV Uthappa ,DJG Sammy,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,1
RV Uthappa ,DS Kulkarni,0.5,0,0,0,0.25,0,0.25,2,1
RV Uthappa ,DW Steyn,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,4,1
RV Uthappa ,DW Steyn,0.25,0.375,0.125,0,0,0.125,0.125,4,1
RV Uthappa ,HV Patel,0.1428571429,0.2857142857,0,0,0.4285714286,0,0.1428571429,4,1
RV Uthappa ,HV Patel,0.6666666667,0,0,0,0.1666666667,0,0.1666666667,0,1
RV Uthappa ,Harbhajan Singh,0.5,0,0,0,0,0.25,0.25,0,1
RV Uthappa ,IC Pandey,0.1666666667,0.3333333333,0,0,0.1666666667,0.1666666667,0.1666666667,3,1
RV Uthappa ,Imran Tahir,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,3,1
RV Uthappa ,JA Morkel,0.4444444444,0.1111111111,0.1111111111,0,0.2222222222,0,0.1111111111,4,1
RV Uthappa ,JP Duminy,0.25,0.25,0,0,0,0.25,0.25,0,1
RV Uthappa ,KV Sharma,0.3333333333,0.3333333333,0.1666666667,0,0,0,0.1666666667,0,1
RV Uthappa ,KV Sharma,0.1428571429,0.5714285714,0.1428571429,0,0,0,0.1428571429,0,1
RV Uthappa ,MA Starc,0.6,0.2,0,0,0,0,0.2,3,1
RV Uthappa ,MC Henriques,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,1
RV Uthappa ,MC Henriques,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,1
RV Uthappa ,MJ McClenaghan,0.2857142857,0.4285714286,0,0,0.1428571429,0,0.1428571429,0,1
RV Uthappa ,MM Sharma,0,0.2,0,0,0.6,0,0.2,2,1
RV Uthappa ,MM Sharma,0.4285714286,0.2857142857,0.0714285714,0,0.1428571429,0,0.0714285714,2,1
RV Uthappa ,NM Coulter-Nile,0.4444444444,0.3333333333,0,0,0.1111111111,0,0.1111111111,3,1
RV Uthappa ,P Kumar,0.3333333333,0.1666666667,0,0,0.3333333333,0,0.1666666667,4,1
RV Uthappa ,P Kumar,0,0.25,0,0,0.25,0.25,0.25,4,1
RV Uthappa ,P Negi,0.2,0.6,0.1,0,0,0,0.1,3,1
RV Uthappa ,R Ashwin,0.5,0,0,0,0,0,0.5,4,1
RV Uthappa ,Vinay Kumar,0.5,0.25,0,0,0,0,0.25,4,1
RV Uthappa ,Vinay Kumar,0.6,0,0,0,0.2,0,0.2,4,1
RV Uthappa ,RA Jadeja,0.1666666667,0.5,0,0,0.1666666667,0,0.1666666667,4,1
RV Uthappa ,RG More,0.0588235294,0.4117647059,0.4117647059,0,0.0588235294,0,0.0588235294,1,1
RV Uthappa ,SA Abbott,0.1428571429,0.4285714286,0.1428571429,0,0.1428571429,0,0.1428571429,1,1
RV Uthappa ,SL Malinga,0.375,0.25,0.125,0,0.125,0,0.125,0,1
RV Uthappa ,SL Malinga,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,0,1
RV Uthappa ,Sandeep Sharma,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,4,1
RV Uthappa ,Sandeep Sharma,0.5,0.125,0.125,0,0.125,0,0.125,4,1
RV Uthappa ,VR Aaron,0.1428571429,0.2857142857,0.1428571429,0,0.2857142857,0,0.1428571429,0,1
RV Uthappa ,VR Aaron,0.25,0.5,0,0,0,0,0.25,0,1
RV Uthappa ,YS Chahal,0,0.6666666667,0,0,0,0,0.3333333333,0,1
RV Uthappa ,YS Chahal,0.1666666667,0.5,0.1666666667,0,0,0,0.1666666667,0,1
RV Uthappa ,Z Khan,0.5,0.25,0,0,0.1666666667,0,0.0833333333,4,1
S Aravind ,DJ Bravo,0.5,0,0,0,0,0,0.5,4,0
S Dhawan ,A Nehra,0.2,0.4,0,0,0.3,0,0.1,4,1
